Agent Name,Agent Address,Agent City,FY 18 Net Sales
ALLEN STREET VALERO,491 ALLEN ST,SPRINGFIELD,"$1,061,272.50"
AZ MART,289 CAREW ST,SPRINGFIELD,"$1,062,153.50"
RACING MART,1037 ST JAMES AVE,SPRINGFIELD,"$1,062,469.75"
EXPRESS MART,119 BOSTON ROAD,SPRINGFIELD,"$1,124,550.00"
CORNERS CONVENIENCE,273 HANCOCK ST,SPRINGFIELD,"$1,171,046.00"
STOP & SHOP #404,1600 BOSTON ROAD,SPRINGFIELD,"$1,177,034.00"
PRIDE STATION & STORE,1211 E COLUMBUS AVE,SPRINGFIELD,"$1,187,005.75"
RACING MART FUELS,612 CAREW STREET,SPRINGFIELD,"$1,279,988.00"
CUMBERLAND #0211,514 BELMONT ST,SPRINGFIELD,"$1,433,102.50"
PRIDE STATION & STORE,77 WEST ST,SPRINGFIELD,"$1,443,827.25"
NEW WORLD GAS,570 SUMNER AVE,SPRINGFIELD,"$1,454,032.25"
B D MART,20 EAST ST,SPRINGFIELD,"$1,514,503.75"
KWIK PIK,32 BOSTON RD,SPRINGFIELD,"$1,625,021.25"
LIBERTY GAS,668 LIBERTY STREET,SPRINGFIELD,"$1,724,564.00"
PLUM TREE MARKET,454 PLUMTREE RD,SPRINGFIELD,"$1,733,634.75"
PRIDE STATION & STORE,549 PAGE BLVD,SPRINGFIELD,"$1,803,686.00"
RACING MART,685 SUMNER AVE,SPRINGFIELD,"$1,817,988.25"
PAGE CONVENIENCE,500 PAGE BLVD,SPRINGFIELD,"$2,044,353.25"
SPRINGFIELD MOBIL,1828 BOSTON ROAD,SPRINGFIELD,"$2,171,513.50"
QUALITY MART,1352 ALLEN STREET,SPRINGFIELD,"$2,226,734.75"
WHEELER'S CONVENIENCE,954 STATE STREET,SPRINGFIELD,"$2,515,707.00"
PRIDE STATION & STORE,1225 PARKER ST,SPRINGFIELD,"$2,586,365.50"
PRIDE STATION & STORE,1110 WILBRAHAM RD,SPRINGFIELD,"$2,700,175.50"
FRIENDLY MARKET,156-158 ISLAND POND RD,SPRINGFIELD,"$2,740,970.25"
MURPHY'S POP STOP,74 ISLAND POND RD,SPRINGFIELD,"$3,284,759.25"
ONE STOP MART,477 BOSTON RD,SPRINGFIELD,"$3,391,971.50"
QUICK PIC CONVENIENCE,1343 CAREW ST,SPRINGFIELD,"$4,117,582.75"
ACRES NEWSSTAND,1924 WILBRAHAM ROAD,SPRINGFIELD,"$5,095,883.25"
THE BLACKSHEEP TAVERN,261 LEOMINSTER RD,STERLING,"$196,286.00"
HONEY FARMS #37,205 WORCESTER RD RT #12,STERLING,"$216,758.00"
APPLEGREEN STERLING,205 WORCESTER ROAD,STERLING,"$287,206.00"
STERLING DELI & CONVENIENCE,50 LEOMINSTER RD,STERLING,"$320,081.75"
LANPHERS MARKET,240 REDEMPTION ROCK TRAIL,STERLING,"$629,511.00"
APPLETOWN,9 MAIN ST,STERLING,"$1,106,783.00"
BARBERS CROSSING NORTH,175 LEOMINSTER RD,STERLING,"$1,653,519.00"
ELM ST MARKET,4 ELM ST,STOCKBRIDGE,"$105,757.25"
MICHAEL'S,5 ELM ST,STOCKBRIDGE,"$346,228.75"
CONVENIENCE PLUS #2753,11 SOUTH ST,STOCKBRIDGE,"$437,663.00"
MCDONOUGH'S LIQUORS,9 CENTRAL ST,STONEHAM,"$38,477.75"
MCDONOUGH'S LIQUORS,9 CENTRAL ST,STONEHAM,"$57,120.25"
SPEEDWAY #2515,167 MAIN ST,STONEHAM,"$156,076.50"
STONEHAM GAS,86 MAIN ST,STONEHAM,"$172,871.25"
BJ'S WHOLESALE #50,85 CEDAR ST,STONEHAM,"$262,563.00"
REDSTONE LIQUORS,115 MAIN ST,STONEHAM,"$264,131.50"
BACCI'S RESTAURANT,316 MAIN ST,STONEHAM,"$326,522.50"
SPOT POND MOBIL,2 SOUTH ST,STONEHAM,"$595,274.50"
STOP N SAVE,11 FRANKLIN ST,STONEHAM,"$617,857.00"
CENTER BEVERAGE,425 MAIN ST,STONEHAM,"$654,123.75"
MONTVALE MOBIL,96 MONTVALE AVENUE,STONEHAM,"$880,392.00"
RICHDALE,58 MONTVALE AVE,STONEHAM,"$922,883.00"
J J GRIMSBY & CO,301 W WYOMING AVE,STONEHAM,"$1,097,592.25"
MAIN ST MOBIL,250 MAIN ST,STONEHAM,"$1,382,517.00"
ANDREA'S CONVENIENCE,498 MAIN STREET,STONEHAM,"$1,705,633.50"
STOP & SHOP #039,259 MAIN ST,STONEHAM,"$1,852,730.25"
STOP N SAVE,427 MAIN ST,STONEHAM,"$2,600,236.50"
TOWN CONVENIENCE,41 MAIN ST,STONEHAM,"$4,758,071.75"
NEW WORLD WINE & SPIRITS,674 WASHINGTON ST,STOUGHTON,$433.00
GOLDEN PALACE RESTAURANT,300 WASHINGTON STREET,STOUGHTON,"$8,130.50"
RITE AID 10147,638 WASHINGTON ST,STOUGHTON,"$24,308.00"
BRENNAN'S SMOKE SHOP,356 B WASHINGTON ST,STOUGHTON,"$37,833.00"
HAWIE'S MARKET PLUS,645 WASHINGTON ST,STOUGHTON,"$47,822.75"
THE VILLAGE PUB & RESTAURANT,1272 WASHINGTON ST,STOUGHTON,"$49,248.50"
ANDY'S FOOD MARKET,330 MORTON ST,STOUGHTON,"$52,873.50"
RITE AID 10147,638 WASHINGTON ST,STOUGHTON,"$53,154.75"
FOLEY'S BACKSTREET GRILLE,531 PEARL ST,STOUGHTON,"$64,547.75"
THE LAST SHOT,559 WASHINGTON ST,STOUGHTON,"$65,922.00"
CHENG DU RESTAURANT,657 WASHINGTON ST,STOUGHTON,"$68,703.75"
STOUGHTON BAKERY,29 WYMAN ST,STOUGHTON,"$71,470.00"
DO BRAZIL MARKET,22 PORTER STREET,STOUGHTON,"$78,468.25"
DENNENO'S,545 PEARL ST,STOUGHTON,"$96,460.00"
LUCKY STAR PETROLEUM,825 WASHINGTON ST,STOUGHTON,"$149,636.75"
PORTUGUESE NATIONAL CLUB,21 RAILROAD AVE,STOUGHTON,"$158,888.50"
EXPRESS GAS,130 CENTRAL ST,STOUGHTON,"$183,695.00"
AMVETS POST #1977,1575 CENTRAL ST,STOUGHTON,"$210,650.50"
DOUGLAS WINE & SPIRITS,674 WASHINGTON STREET,STOUGHTON,"$219,071.50"
PRESTIGE STOUGHTON GAS,1580 TURNPIKE ST,STOUGHTON,"$224,815.75"
PUBLIC HOUSE 02072,37 MONK ST,STOUGHTON,"$303,284.75"
COLBEA #79,140 SHARON ST,STOUGHTON,"$312,056.00"
BJ'S WHOLESALE #34,907 TECHNOLOGY DR,STOUGHTON,"$330,581.00"
SONS OF ITALY,560 WASHINGTON ST,STOUGHTON,"$356,165.00"
MING DU RESTAURANT,657 WASHINGTON STREET,STOUGHTON,"$358,240.00"
PETRO PLUS,990 WASHINGTON STREET,STOUGHTON,"$362,035.25"
CLUB LUIZ DE CAMOES,76 PORTER ST,STOUGHTON,"$367,673.75"
ANDY'S,330 MORTON STREET,STOUGHTON,"$386,589.25"
ANDRADES LIQUORS,280 WASHINGTON STREET,STOUGHTON,"$388,740.75"
VFW POST #1645,837 WASHINGTON ST,STOUGHTON,"$400,574.50"
THE CHATEAU,1165 PARK ST,STOUGHTON,"$444,166.50"
PRESTIGE STOUGHTON CARWASH,472 WASHINGTON STREET,STOUGHTON,"$521,743.75"
CENTRAL LIQUOR MART,21 WYMAN ST,STOUGHTON,"$632,378.25"
PAGE'S,458 PEARL ST,STOUGHTON,"$633,139.00"
ALLTOWN MKT STOUGHTON,372 WASHINGTON ST,STOUGHTON,"$668,585.75"
STOUGHTON GULF,10 DYKEMAN ST,STOUGHTON,"$786,569.50"
CUMBERLAND #3533,1634 TURNPIKE STREET,STOUGHTON,"$811,311.25"
TOMS VARIETY STORE,257 SCHOOL ST,STOUGHTON,"$855,307.25"
RICHDALE FOOD SHOP,987 CENTRAL ST,STOUGHTON,"$955,139.75"
PINE CREST CONVENIENCE,450 PEARL ST,STOUGHTON,"$1,010,089.00"
WINNER SPOT CONVENIENCE STORE,945 WASHINGTON STREET,STOUGHTON,"$1,048,218.25"
CUMBERLAND #6748,590 WASHINGTON ST,STOUGHTON,"$1,069,725.25"
7-ELEVEN 37409,871 WASHINGTON ST,STOUGHTON,"$1,096,590.00"
STOP & SHOP #033,278 WASHINGTON ST,STOUGHTON,"$1,123,720.25"
STOUGHTON TOWN SPA,1119 WASHINGTON ST,STOUGHTON,"$1,219,530.50"
J & I VARIETY,742 WASHINGTON ST,STOUGHTON,"$1,279,413.25"
COBBS CORNER MOBIL,145 SHARON ST,STOUGHTON,"$2,015,866.50"
BOB'S FOODMART,289 PARK ST,STOUGHTON,"$2,224,082.25"
NEW STORE ON THE BLOCK,420-433 PARK ST,STOUGHTON,"$3,387,684.00"
STOUGHTON QUICK  STOP,2139 CENTRAL  ST,STOUGHTON,"$3,465,035.00"
JIMMY'S MARKET,253 PLEASANT ST,STOUGHTON,"$3,544,857.75"
KEN'S LIQUOR SHOPPE,8 HUDSON ST,STOW,"$123,275.25"
SHAWS 2584,155 GREAT ROAD,STOW,"$273,139.75"
STOW BROOK GULF,626 GREAT RD RT 117,STOW,"$442,329.50"
RUSSELLS OF STOW,390 GREAT ROAD,STOW,"$444,918.00"
RITE AID 10091,182 MAIN ST,STURBRIDGE,"$7,940.50"
RITE AID 10091,182 MAIN STREET,STURBRIDGE,"$44,190.25"
YANKEE SPIRITS,376 MAIN STREET,STURBRIDGE,"$126,276.75"
STURBRIDGE MOBIL MART,238 ROUTE 15,STURBRIDGE,"$165,235.00"
MOBIL GAS,238 ROUTE 15,STURBRIDGE,"$281,154.50"
SHAWS 2472,RT 131 MAIN ST,STURBRIDGE,"$512,861.25"
STOP & SHOP #481,100 CHARLTON ROAD,STURBRIDGE,"$556,465.75"
TEDDY G'S PUB & GRILLE,179 MAIN ST - UNIT 1,STURBRIDGE,"$572,205.75"
FRED'S VARIETY,25  BROOKFIELD RD,STURBRIDGE,"$633,446.75"
SAMS,392 MAIN ST,STURBRIDGE,"$689,761.25"
STURBRIDGE GAS,173 MAIN ST,STURBRIDGE,"$820,678.50"
LUCKY MART,122 MAIN STREET,STURBRIDGE,"$1,055,908.00"
HERITAGE XTRA MART,215 CHARLTON RD,STURBRIDGE,"$1,188,666.75"
RITE AID 10106,423 BOSTON POST RD,SUDBURY,"$4,844.25"
SPERRYS FINE WINE & BREW,435 BOSTON POST ROAD,SUDBURY,"$30,127.50"
RITE AID 10106,423 BOSTON POST RD,SUDBURY,"$35,068.25"
STONY BROOK MARKET,29 HUDSON RD,SUDBURY,"$109,422.75"
NEW KIPPY'S,474 BOSTON POST ROAD,SUDBURY,"$122,603.75"
AMER LEGION POST-191,676 BOSTON POST RD,SUDBURY,"$240,681.00"
SHAWS 2571,509 BOSTON POST RD,SUDBURY,"$346,444.75"
SUDBURY FARMS #208,439 BOSTON POST RD,SUDBURY,"$441,587.50"
SUDBURY GULF,470 BOSTON POST RD,SUDBURY,"$521,387.25"
SUDBURY SUNDRIES,100 BOSTON POST RD,SUDBURY,"$743,944.75"
LAVENDER ASIAN CUISINE,519A BOSTON POST RD,SUDBURY,"$796,498.75"
THE O'S,330 AMHERST ROAD,SUNDERLAND,"$68,293.00"
THE SPIRIT SHOPPE,295 AMHERST RD,SUNDERLAND,"$78,552.00"
BILLYS BEVERAGE,13 BRIDGE ST,SUNDERLAND,"$136,780.75"
SUNDERLAND MARKET,283 AMHERST RD,SUNDERLAND,"$711,867.75"
GULF MART,668 AMHERST ROAD,SUNDERLAND,"$781,785.00"
SUNDERLAND CORNER STORE,101 NO MAIN ST,SUNDERLAND,"$870,109.50"
SUTTON XTRA MART,RTE 146 & BOSTON RD,SUTTON,"$375,392.00"
PRICE CHOPPER #244,171 WORCESTER-PROV  TPK,SUTTON,"$531,702.50"
SUTTON CENTER COUNTRY STORE,3 SINGLETARY AVENUE,SUTTON,"$573,436.50"
DUDLEY GENDRON #414,156 BOSTON RD,SUTTON,"$695,196.00"
NEW SUTTON XTRA MART,27 WORC PROVIDENCE TURNPIKE,SUTTON,"$704,168.25"
NICKS COUNTRY MARKET,3 BOSTON RD,SUTTON,"$1,350,456.75"
RAILROAD LIQUORS,205 BURRILL STREET,SWAMPSCOTT,"$12,490.25"
PARADISE CITGO,219 PARADISE RD,SWAMPSCOTT,"$40,240.25"
ALLTOWN #2716,525 PARADISE RD,SWAMPSCOTT,"$230,598.00"
C & L PACKAGE,26-28 NEW OCEAN ST,SWAMPSCOTT,"$320,084.75"
VFW POST 1240,8 PINE ST,SWAMPSCOTT,"$463,836.50"
RUSSELL CONVENIENCE,148 HUMPHREY STREET,SWAMPSCOTT,"$469,374.50"
SWAMPSCOTT GULF,197 ESSEX ST,SWAMPSCOTT,"$577,839.75"
ESSEX SHELL,357 ESSEX STREET,SWAMPSCOTT,"$828,997.25"
RICHDALE,444 HUMPHREY ST,SWAMPSCOTT,"$936,731.00"
STOP & SHOP #015,450 PARADISE RD,SWAMPSCOTT,"$1,551,785.50"
BENCHWARMERS,317 OCEAN GROVE AVE,SWANSEA,$984.00
SMOKIEZ,85 SWANSEA MALL DR UNIT 2,SWANSEA,"$25,921.00"
A & G SERVICE CENTER,2264 G A R HWY,SWANSEA,"$27,089.25"
POSTAL EXPRESS,377 WILBUR AVE,SWANSEA,"$28,063.50"
VENUS DE MILO RESTAURANT,75 GAR HIGHWAY,SWANSEA,"$34,734.00"
SWANSEA GAS,737 GRAND ARMY HWY,SWANSEA,"$40,337.25"
SPEEDWAY #2416,35 GRAND HWY,SWANSEA,"$52,777.75"
RITE AID 10213,510 WILBUR AVE,SWANSEA,"$53,843.25"
HARVEST MARKET,2685 GAR HIGHWAY,SWANSEA,"$77,876.50"
RITE AID 10213,510 WILBUR AVE,SWANSEA,"$103,457.75"
WILLABY'S BILLIARDS LTD,1199 GAR HIGHWAY,SWANSEA,"$123,112.50"
YANKEE SPIRITS,207 SWANSEA MALL DR,SWANSEA,"$147,324.50"
SINGHA LIQUORS,27 MARKET ST,SWANSEA,"$172,866.25"
SPEEDWAY #2484,800 GAR HIGHWAY,SWANSEA,"$260,510.50"
VFW POST #2045,130 MAIN STREET,SWANSEA,"$278,174.50"
TOWNE LIQUORS,391 WILBUR AVE,SWANSEA,"$332,491.75"
SWANSEA NEWS,262 SWANSEA MALL DR,SWANSEA,"$341,990.00"
RAYS SMOKE SHOP,25 MARKET STREET SUITE 1,SWANSEA,"$347,274.75"
HOY TIN RESTAURANT,630 GAR HWY,SWANSEA,"$503,814.00"
SWANSEA MINI MART,651 GAR HIGHWAY,SWANSEA,"$507,848.50"
GRIDIRON SPORTS BAR,2416 G A R HWY,SWANSEA,"$723,148.00"
SWANSEA SHELL #52,2345 GRAND ARMY HWY,SWANSEA,"$812,420.25"
CUMBERLAND #2320,520 WILBUR AVE,SWANSEA,"$1,014,287.50"
SWANSEA MOBIL,52 JAMES REYNOLDS,SWANSEA,"$1,180,161.75"
CUMBERLAND #2251,1131 GAR HIGHWAY RT6,SWANSEA,"$1,304,781.50"
BUFFINGTON MINI MART,75 BUFFINGTON STREET,SWANSEA,"$1,348,265.00"
SWANSEA MART,367 WILBUR AVE,SWANSEA,"$2,084,367.75"
NEWSBREAK,RT6 STUARTS PLAZA,SWANSEA,"$2,624,967.75"
JAMES QUICK MART,55 JAMES REYNOLDS RD,SWANSEA,"$3,019,762.50"
BOBBY'S PLACE,60-62 WEIR ST,TAUNTON,"$3,701.00"
RITE AID 10214,237 BROADWAY,TAUNTON,"$27,349.75"
THE UGLY DUCKLING REST & BAR,47 WEIR STREET,TAUNTON,"$30,784.00"
RITE AID 10216,175 DEAN ST,TAUNTON,"$32,825.25"
GROVE STREET TAVERN,53 GROVE STREET,TAUNTON,"$42,445.50"
HOLIDAY INN TAUNTON,700 MYLES STANDISH BLVD,TAUNTON,"$60,151.00"
DAVID F ADAMS POST 611,82 INGELL STREET UNIT 4,TAUNTON,"$62,771.75"
RITE AID 10215,51 TREMONT ST,TAUNTON,"$63,300.25"
RITE AID 10214,237 BROADWAY,TAUNTON,"$66,176.50"
BJ'S WHOLESALE #159,2085 BAY STREET,TAUNTON,"$72,885.00"
RITE AID 10216,175 DEAN STREET,TAUNTON,"$87,340.50"
PUB 76,76 WEIR STREET,TAUNTON,"$88,533.00"
BRENNAN'S SMOKE SHOP,ONE BROADWAY,TAUNTON,"$119,012.50"
COUNTY LIQUORS,539 COUNTY ST,TAUNTON,"$121,079.50"
RITE AID 10215,51 TREMONT STREET,TAUNTON,"$125,426.50"
CVS  ATTN:  LOTTERY,7 WASHINGTON ST,TAUNTON,"$133,110.00"
GL GAS,440 WINTHROP ST,TAUNTON,"$133,381.00"
SMITTY'S SPORTS PUB,445 BAY STREET,TAUNTON,"$159,853.00"
PARK NEWS,28 BROADWAY,TAUNTON,"$162,186.00"
PARK NEWS,28 BROADWAY STREET,TAUNTON,"$185,262.50"
GOLDSTEINS 5 & 10,428 BAY ST,TAUNTON,"$206,278.00"
TAUNTON WINE & SPIRITS,239 BROADWAY,TAUNTON,"$218,105.75"
96 WINTHROP GAS,96 WINTHROP ST,TAUNTON,"$221,899.50"
VAULT LIQUORS,280 WINTHROP ST,TAUNTON,"$222,296.25"
WILLY J'S PUB,599 WINTHROP ST,TAUNTON,"$295,234.25"
CRONIN'S SPA,36 ADAMS ST,TAUNTON,"$298,631.50"
EAGAN'S PACKAGE STORE,48 COHANNET ST,TAUNTON,"$309,155.50"
GLOBE LIQUORS,5 CAPE HIGHWAY,TAUNTON,"$311,185.00"
COURT ST MUTUAL,53 COURT ST,TAUNTON,"$327,875.75"
SPEEDWAY #2516,23 CAPE RD,TAUNTON,"$344,267.50"
GRAMPY'S,165-167 HIGH STREET,TAUNTON,"$353,044.25"
GEKO TAUNTON,229 WEIR ST,TAUNTON,"$363,165.75"
PORT AMER CIVIC CLUB,175 SCHOOL ST,TAUNTON,"$367,567.00"
TAUNTON SPORTS CLUB,33 BAKER RD,TAUNTON,"$368,325.25"
SPEEDWAY #2432,943 COUNTY ST,TAUNTON,"$396,010.50"
ATLANTIC CAFE,10 PLAIN ST,TAUNTON,"$438,659.25"
STAR FOOD MART,93 1/2 PLAIN STREET,TAUNTON,"$448,140.75"
BAHA BROS SANDBAR GRILL,64 WEIR ST,TAUNTON,"$454,488.50"
PRESTIGE CARWASH & GAS,13 CAPE RD,TAUNTON,"$461,632.75"
K & K FOOD MART,83 1/2 BROADWAY,TAUNTON,"$481,261.25"
CUMBERLAND #2340,318 COUNTY ST,TAUNTON,"$485,264.25"
ITALIAN  NATURALIZATION,46 WALES ST,TAUNTON,"$503,239.25"
HANNAFORD #8383,255 J E WARNER BLVD,TAUNTON,"$505,126.75"
STANDISH GAS,240 ALFRED LORD BLVD,TAUNTON,"$525,053.25"
FRANKS GOODTIME LOUNGE,381 WINTHROP ST,TAUNTON,"$556,221.00"
Y & Y MINI MART,2 GALLERIA MALL DR,TAUNTON,"$571,504.50"
POLISH AMERICAN CLUB,314-316 BAY STREET,TAUNTON,"$611,121.00"
TREMONT LIQUORS,43 TREMONT ST,TAUNTON,"$635,160.25"
TRUCCHI'S MARKET #1,53 TREMONT ST,TAUNTON,"$656,887.75"
WALT'S AUTO,289 BROADWAY,TAUNTON,"$657,518.50"
PETE'S MART,370 COUNTY ST,TAUNTON,"$677,019.25"
TAUNTON FOOD MART,12 WASHINGTON STREET,TAUNTON,"$738,747.75"
REGAL LIQUOR & FOOD MART,356 BAY ST,TAUNTON,"$810,045.25"
HOMEPLATE,1094 BAY STREET,TAUNTON,"$865,903.50"
WEIR FRUIT,519 WEIR ST,TAUNTON,"$876,297.00"
GIRLIES VARIETY STORE,96 OAK ST,TAUNTON,"$876,344.50"
TRUCCHI'S MARKET #3,534 COUNTY ST,TAUNTON,"$876,474.75"
CUMBERLAND #2325,141 BROADWAY,TAUNTON,"$880,882.25"
ANDY'S MARKET & LIQUORS,802 BAY ST,TAUNTON,"$882,456.25"
TAUNTON SERVICE & CONVENIENCE,48 BROADWAY,TAUNTON,"$910,687.00"
BINS MART,309 WHITTENTON ST,TAUNTON,"$914,359.00"
OAKLAND VARIETY,246 TREMONT ST,TAUNTON,"$927,825.25"
STOP N SAVE,648 COUNTY ST,TAUNTON,"$1,079,416.50"
GIRLIES VARIETY,96 OAK ST,TAUNTON,"$1,085,544.75"
44 EXPRESS,400 WINTHROP ST,TAUNTON,"$1,109,875.75"
TAUNTON MART,1095 COUNTY ST,TAUNTON,"$1,140,151.00"
EAGLES SOCCER CLUB,29 OAK ST,TAUNTON,"$1,266,449.50"
SUNNY'S CONVENIENCE,100 LAWTON ST,TAUNTON,"$1,339,604.75"
MPG GAS #105,231 BROADWAY,TAUNTON,"$1,622,987.25"
COUNTRY FARM,285 WINTHROP ST,TAUNTON,"$1,623,290.25"
TOWN FOOD MART,426 BAY ST,TAUNTON,"$1,630,366.50"
SMART STOP SHOP,306 WINTHROP ST,TAUNTON,"$1,632,504.25"
7-ELEVEN 37398,2068 BAY ST,TAUNTON,"$1,837,485.75"
B & E VARIETY,185 WEIR ST,TAUNTON,"$1,948,765.25"
STORE 44,73 WINTHROP ST,TAUNTON,"$2,962,499.75"
TEATICKET MARKET,125 TEATICKET HWY,TEATICKET,"$1,341,076.75"
EXPRESS MART,4 ALPHONSE ST,TEATICKET,"$1,623,448.00"
CANDLELIGHT,712 PATRIOTS ROAD,TEMPLETON,"$122,557.00"
PATRIOT PACKAGE,394A PATRIOTS ROAD,TEMPLETON,"$205,817.00"
RITE AID 10125,953 ANDOVER ST,TEWKSBURY,"$14,176.00"
THE TOBACCONIST,1875 MAIN ST,TEWKSBURY,"$26,237.75"
RITE AID 10125,953 ANDOVER ST,TEWKSBURY,"$45,987.00"
DISCOUNT MADNESS,1325 MAIN ST,TEWKSBURY,"$48,185.50"
SMITTY'S LIQUORS,1091 MAIN ST,TEWKSBURY,"$91,437.50"
A L PRIME ENERGY,1258 MAIN ST,TEWKSBURY,"$109,014.75"
KNIGHTS OF COLUMBUS,2068 MAIN ST,TEWKSBURY,"$126,878.00"
J C SPIRITS,1699 SHAWSHEEN ST,TEWKSBURY,"$127,533.25"
LINCOLN LIQUORS,10 MAIN ST,TEWKSBURY,"$162,737.50"
TEWKSBURY POST 8164,87 VERNON ST,TEWKSBURY,"$174,272.50"
RT 38 SMOKE SHOP,553 MAIN ST,TEWKSBURY,"$211,612.75"
MAIN STREET LIQUORS,391 MAIN ST,TEWKSBURY,"$236,162.00"
SHAMROCK OF TEWKSBURY,10 MAIN ST,TEWKSBURY,"$236,991.50"
SMITTYS LIQUORS,1091 MAIN ST,TEWKSBURY,"$264,355.00"
SAM'S VARIETY,2316 MAIN ST,TEWKSBURY,"$366,172.25"
CHOPSTICK EXPRESS,910 ANDOVER STREET,TEWKSBURY,"$388,153.75"
THE SKYBOX,553 MAIN STREET,TEWKSBURY,"$450,866.50"
CRYSTALS GENERAL STORE,1120 MAIN STREET,TEWKSBURY,"$460,357.25"
NOURIA #4034,1975 MAIN ST,TEWKSBURY,"$545,092.25"
TJ CALLAHAN'S PUB,1475 MAIN STREET,TEWKSBURY,"$550,730.50"
SPEEDWAY #2485,1910 ANDOVER ST,TEWKSBURY,"$552,878.75"
KYOTO JAPANESE STEAKHOUSE,1487 MAIN ST,TEWKSBURY,"$560,179.50"
ELKS FUEL,2 MAIN ST,TEWKSBURY,"$601,153.25"
OAKDALE LIQUORS,1900 MAIN ST,TEWKSBURY,"$637,309.00"
RICHDALE,1899 MAIN STREET UNIT 3,TEWKSBURY,"$648,677.25"
AUBUT'S LIQUORS,1768 MAIN ST,TEWKSBURY,"$668,518.00"
MARKET BASKET #22,1900 MAIN STREET,TEWKSBURY,"$691,477.75"
MNP MART,1992 MAIN ST,TEWKSBURY,"$697,986.00"
MARKET BASKET #08,10 MAIN ST,TEWKSBURY,"$735,576.00"
MAVERICKS BAR,2212 MAIN ST,TEWKSBURY,"$756,867.50"
CUMBERLAND #6759,270 MAIN ST,TEWKSBURY,"$937,770.25"
WILMINGTON ELKS 2070,777 SOUTH STREET,TEWKSBURY,"$1,002,032.50"
CRYSTALS GENERAL STORE,1120 MAIN ST,TEWKSBURY,"$1,055,783.50"
ENERGY NORTH #2110,1700 SHAWSHEEN ST,TEWKSBURY,"$1,073,565.75"
JADE EAST,433 MAIN ST,TEWKSBURY,"$1,179,313.75"
ANDYS VARIETY PACKAGE,420 WOBURN STREET,TEWKSBURY,"$1,299,632.00"
TEWKSBURY MOBIL,940 ANDOVER ST,TEWKSBURY,"$1,339,234.00"
GALLOWAY'S GROCERETTE,1079 MAIN ST,TEWKSBURY,"$1,581,188.75"
E T D FOOD MART,365 MAIN STREET,TEWKSBURY,"$1,610,384.25"
DMP MART,1220 MAIN ST,TEWKSBURY,"$1,712,173.25"
E MARKET,1699 SHAWSHEEN STREET,TEWKSBURY,"$1,747,049.75"
TEWKSBURY MOBIL,1785 ANDOVER ST,TEWKSBURY,"$1,796,192.00"
WHITE DOVE PANTRY,910 ANDOVER STREET,TEWKSBURY,"$1,950,893.50"
HOBART'S COUNTRY STORE,2514 MAIN ST,TEWKSBURY,"$2,595,010.75"
TEWKSBURY CONVENIENCE,156 SHAWSHEEN ST,TEWKSBURY,"$2,750,689.00"
7-ELEVEN 37501,2280 MAIN STREET,TEWKSBURY,"$3,874,623.00"
ST JOSEPH CLUB,18 COMMERICAL ST,THORNDIKE,"$570,234.25"
JUNCTION VARIETY,4279 CHURCH STREET,THORNDIKE,"$1,285,234.75"
RAMADON'S PACKAGE STORE,2020 MAIN STREET,THREE RIVERS,"$81,883.25"
ST STANISLAUS,2114 MAIN STREET,THREE RIVERS,"$220,567.25"
AMVETS POST,2150 MAIN ST,THREE RIVERS,"$249,874.50"
COUNTRY CORNER CITGO,5 SPRINGFIELD ST,THREE RIVERS,"$882,306.50"
S & S FOOD MART,2019 MAIN ST,THREE RIVERS,"$967,046.25"
PUBLIC PETROLEUM,2394 MAIN ST,THREE RIVERS,"$1,276,055.50"
GIL'S GROCERY,30 MAIN ST,TOPSFIELD,"$281,489.75"
COUNTRY FARMS,20 MAIN STREET,TOPSFIELD,"$799,005.75"
RITE AID 10082,MAIN ST & RTE 119,TOWNSEND,"$14,466.50"
RITE AID 10082,MAIN ST & RTE 119,TOWNSEND,"$36,957.75"
BAILEY'S BAR & GRILLE,18 MAIN ST,TOWNSEND,"$136,408.50"
TOWNSEND PACKAGE,224 MAIN ST,TOWNSEND,"$254,890.00"
WINE NOOK,18 MAIN ST,TOWNSEND,"$340,030.25"
HANNAFORD #8009,18 MAIN ST,TOWNSEND,"$345,942.50"
MR MIKE'S #316,238 MAIN ST,TOWNSEND,"$410,179.50"
TOWNSEND VFW,491A  MAIN ST,TOWNSEND,"$514,362.75"
OLD BRICK STORE,440 MAIN ST,TOWNSEND,"$537,076.50"
ENERGY NORTH #2102,197 MAIN STREET,TOWNSEND,"$557,617.50"
HONEY LAND FARMS,251 MAIN ST,TOWNSEND,"$2,811,758.75"
RITE AID 10076,240 AVENUE A,TURNERS FALLS,"$52,213.75"
RITE AID 10076,240 AVENUE A,TURNERS FALLS,"$81,951.50"
BETWEEN THE UPRIGHTS,23 AVE A,TURNERS FALLS,"$114,299.00"
CONNECTICUT RIVER LIQUOR &,123 AVENUE A,TURNERS FALLS,"$161,448.75"
MONTAGUE ELKS LODGE,1 COLUMBUS AVE,TURNERS FALLS,"$175,015.00"
HUBIE'S TAVERN & RESTAURANT,66 AVENUE A,TURNERS FALLS,"$337,756.50"
ST KAZIMIER SOCIETY,197 A AVENUE,TURNERS FALLS,"$341,121.50"
CRESTVIEW LIQUORS,68 UNITY STREET,TURNERS FALLS,"$441,053.50"
